CountryID,Country,HDI_2018,Mean_Schooling_2018,Know_abt_Sci_Q1,Understand_Sci_Q2,Disease_Sci_Q3,Poetry_Sci_Q4,LearnSci_Prim_Q5A,LearnSci_Sec_Q5B,LearnSci_Uni_Q5C,Sci_try_Inform_Q6,Health_try_knowMore_Q7,Sci_want_knowMore_Q8,Health_want_knowMore_Q9,Conf_NGOs_Q10A,Conf_Hosp_10B,Trust_Ppl_Q11A,Trust_Govt_Q11B,Trust_Scientists_Q11C,Trust_Journos_Q11D,Trust_Doctors_Q11E,Trust_NGOs_Q11F,Trust_Healers_Q11G,Trust_Science_Q12,Trust_Sci_Accuracy_Q13,Trust_UniScientists_Benefit_Q14A,Trust_UniScientists_Open_Q14B,Trust_CompnyScientists_benef_Q15A,TrustCompnyScientists_Open_Q15B,Scientists_benef_Q16,Scientists_benefYou_Q17,SciTech_improv_Q18,SciTech_Jobs_Q19,Trust_who_Q20,Trust_med_country_Q21,Trust_NursDocs_country_.Q22,Vaccn_Knowledge_Heard_Vaccn_Q23,Vaccn_Knowledge_Child_Q24,Vaccn_RiskPercep_Q25,Vaccn_Knowlege_Effktv_Q26,Have_Child_Q27,Accept_Vaccn_4Child_Q28,Religion_D1,SciRelig_disag_Q29,Sci_Relig_choose_Q30,WGM_Index,WGM_Indexr,ViewOfScience,Age,AgeCategories,Gender,Education,Urban_Rural,Household_Income,Regions_Report,Subjective_Income,WBI,EMP_2010
12,United Kingdom,0.922,12.9,2.22322322322322,1.65628140703518,1.04954499494439,1.8918640576725,1.83248212461696,1.91935483870968,1.43693693693694,1.40261044176707,1.55767301905717,1.60764587525151,1.67274569402229,1.68122270742358,1.84717948717949,1.58603238866397,2.55487804878049,1.59774820880246,2.62396694214876,1.41967871485944,1.93020833333333,2.94189944134078,1.53963414634146,1.52828282828283,1.61382113821138,1.90432098765432,2.00710659898477,2.22895277207392,1.56481481481481,1.86604361370717,1.89155370177268,1.62934782608696,2.93775510204082,1.76969696969697,1.42598187311178,1.97286432160804,1.39352818371608,1.83263157894737,1.52626050420168,1.542,1.95969289827255,1.69230769230769,1.49839743589744,1.47222222222222,3.26735551075202,2.27923387096774,1.66984126984127,47.245,2.25881168177241,1.511,2.34712411705348,1.45490981963928,3.191,15,1.72149344096872,4,3.243
13,France,0.901,11.5,2.129,1.49599198396794,1.02710843373494,1.76337448559671,1.86102719033233,1.92611336032389,1.41979949874687,1.50504032258065,1.6619576185671,1.6307847082495,1.67947421638018,1.67634408602151,1.88516260162602,1.74772956609485,2.65676229508197,1.51484135107472,2.667004048583,1.36609829488465,1.97923156801661,2.846875,1.55020080321285,1.61702127659574,1.59090909090909,2.19650205761317,2.26923076923077,2.61641025641026,1.60526315789474,1.75689479060266,1.84552845528455,1.8006230529595,2.88223350253807,2.17368961973279,1.39034205231388,1.9749498997996,1.77376033057851,2.68879668049793,2.17720207253886,1.639,1.95432300163132,1.7016632016632,1.55345911949686,1.25,3.16140703517588,2.14572864321608,1.85905349794239,47.102,2.2567703109328,1.536,2.30360721442886,1.45090180360721,3.264,17,1.80894308943089,4,3.291
14,Germany,0.936,14.1,2.1813627254509,1.604,1.03718592964824,1.60062893081761,1.50836820083682,1.78958120531154,1.5812274368231,1.56870611835507,1.65865865865866,1.49237029501526,1.56526104417671,1.45290858725762,1.68976545842217,1.59489795918367,2.5249745158002,1.57833859095689,2.125,1.41289023162135,2.13899613899614,2.43126385809313,1.53131313131313,1.6701244813278,1.68532206969377,2.08850574712644,2.31925849639547,2.3262331838565,1.73740621650589,1.87875647668394,1.82627118644068,1.75796178343949,2.60063559322034,1.76729559748428,1.49695740365112,1.94889779559118,1.50953389830508,2.03948772678762,1.63820704375667,1.671,1.96703296703297,1.6928645294726,1.63563402889246,1.19230769230769,3.12865646258367,2.13673469387755,1.74172185430464,51.233,2.40220661985958,1.522,2.24096385542169,1.49094567404427,3.265,17,1.77675840978593,4,3.409
15,Netherlands,0.931,12.2,2.31293881644935,1.92663316582915,1.04714142427282,1.76494427558257,1.4504048582996,1.63380281690141,1.3878453038674,1.3963963963964,1.6023976023976,1.44144144144144,1.616,1.51983723296033,1.86733668341709,1.54728370221328,2.38261738261738,1.68076535750252,2.14056224899598,1.344,2.10876132930514,2.74265450861196,1.64135864135864,1.82282282282282,1.76976976976977,2.12893401015228,2.20523138832998,2.42741935483871,1.69809428284855,1.70262096774194,1.81735620585267,1.50918367346939,2.87057633973711,1.94488977955912,1.38738738738739,1.87074148296593,1.40371229698376,2.16279069767442,1.97906976744186,1.68631368631369,1.97470489038786,1.57200402819738,1.53564899451554,1.43494423791822,3.07834501167868,2.1021021021021,1.9665991902834,55.6883116883117,2.55044955044955,1.45454545454545,2.2920443101712,1.34170854271357,3.19080919080919,17,1.68346774193548,4,3.93306693306693
16,Belgium,0.916,11.8,2.208,1.46053946053946,1.02110552763819,1.771875,1.82909460834181,1.87229660144181,1.66259168704156,1.502,1.605,1.61253854059609,1.70866935483871,1.62428407789233,1.90163934426229,1.55342741935484,2.49342770475227,1.43380855397149,2.29518072289157,1.27218344965105,2.09327548806941,2.24435318275154,1.40182186234818,1.4847250509165,1.62104187946885,1.82439537329127,2.03384615384615,2.2043795620438,1.61507128309572,1.80212765957447,1.85042735042735,1.73434125269978,2.96457489878543,1.9747219413549,1.281,1.97107438016529,1.35828877005348,2.22977346278317,1.6219119226638,1.6394422310757,1.98389694041868,1.60677618069815,1.36380255941499,1.26506024096386,3.31823232323232,2.34141414141414,1.75510204081633,47.4153386454183,2.27091633466135,1.52689243027888,2.32734530938124,1.4001996007984,3.06474103585657,17,1.94884653961886,4,3.57868525896414
17,Spain,0.891,9.8,2.2296890672016,1.46130653266332,1.01303911735206,1.69631901840491,1.87462387161484,1.86761710794297,1.40212264150943,1.59259259259259,1.62625250501002,1.78851963746224,1.71171171171171,1.53693495038589,1.9007164790174,1.79275653923541,3.00921187308086,1.32189707366297,2.42871690427699,1.253,2.14168377823409,3.51342975206612,1.37551020408163,1.3680485338726,1.47817258883249,1.87460148777896,2.15837563451777,2.16895459345301,1.54974874371859,1.8530612244898,1.93128205128205,1.61730969760167,2.8917004048583,1.93117408906883,1.2565130260521,1.988,1.4,1.5971515768057,1.5973496432212,1.617,1.98193760262726,1.75656565656566,1.68055555555556,1.18115942028985,3.36497317236922,2.3682092555332,1.66871165644172,45.557,2.22022022022022,1.519,1.99297893681043,1.47542627883651,3.254,16,1.83636363636364,4,3.322
18,Italy,0.88,10.2,2.503,1.67967967967968,1.02911646586345,1.7204843592331,1.91549295774648,1.86769230769231,1.23665893271462,1.59578736208626,1.676,1.76032225579053,1.75626880641926,1.57610993657505,1.79837067209776,1.99491353001017,2.81206030150754,1.64883955600404,2.63407258064516,1.83266533066132,2.37204522096608,3.59403905447071,1.61306532663317,1.7116935483871,1.82412060301508,2.15107913669065,2.30699088145897,2.45951629863302,1.51619433198381,1.85845213849287,1.90155440414508,1.62997903563941,2.91454730417091,2.30628803245436,1.76976976976977,1.991,1.57317073170732,1.96443089430894,1.64837398373984,1.664,1.97667185069984,1.85642062689585,1.67399267399267,1.26766595289079,3.07275769745683,2.06425702811245,1.61213991769547,50.988,2.41541541541542,1.539,1.95987963891675,1.37875751503006,3.346,16,1.92369477911647,4,3.787
19,Poland,0.865,12.3,2.262891809909,1.40342052313883,1.07494866529774,1.59259259259259,1.89352818371608,1.84787735849057,1.49333333333333,1.24395161290323,1.29637096774194,1.44957983193277,1.53909465020576,1.63525498891353,1.73416407061267,1.98291457286432,2.45565749235474,1.81865828092243,2.29405737704918,1.79355488418933,2.01890756302521,2.60896767466111,1.81237113402062,1.86125385405961,1.82395833333333,1.99673913043478,1.9800629590766,2.06115879828326,1.66493236212279,1.79732739420935,1.87923728813559,1.87037037037037,2.73449401523395,2.27961579509072,1.7420998980632,1.88061224489796,1.38811188811189,1.62650602409639,1.46808510638298,1.644,1.96322241681261,1.98459958932238,1.48936170212766,1.3503937007874,3.10443298968969,2.11237113402062,1.80136208853575,44.148,2.15430861723447,1.519,2.11947791164659,1.342,3.194,14,1.9979797979798,4,3.066
20,Hungary,0.838,11.9,2.34510595358224,1.34669338677355,1.03024193548387,1.79704016913319,1.76525336091003,1.8625472887768,1.73357664233577,1.36161616161616,1.41649899396378,1.53207150368034,1.61825726141079,1.54671280276817,1.59914712153518,1.67517875383044,2.54622741764081,1.79914070891514,2.8397365532382,1.77096114519427,2.36609071274298,2.57278481012658,1.75550891920252,1.91763463569166,1.85855263157895,2.49878934624697,2.14715719063545,2.73789846517119,1.73857598299681,1.74502923976608,1.88197424892704,1.94451145958987,2.834375,2.2624867162593,1.79836233367451,1.96374622356495,1.19198312236287,1.53697749196141,1.45522388059702,1.759,1.99445983379501,1.82655246252677,1.30781010719755,1.408,2.9719664525364,2.01713062098501,1.91486810551559,55.296,2.51554663991976,1.604,1.97893681043129,1.439,3.162,14,2.44456289978678,4,3.748
21,Czech Republic,0.888,12.7,2.59509202453988,1.80388151174668,1.12473572938689,1.78255945639864,1.72018348623853,1.75358851674641,1.7311320754717,1.13969849246231,1.22837022132797,1.34665226781857,1.42210526315789,1.575,1.85106382978723,1.94386694386694,2.5101822079314,1.75080906148867,2.59703075291622,1.5142566191446,2.24620390455531,2.76357827476038,1.83154506437768,1.80711206896552,1.77494456762749,1.8920521945433,1.92784667418264,2.01442307692308,1.59915611814346,1.78516057585825,1.84228571428571,2.06151832460733,2.67741935483871,1.71551724137931,1.61938775510204,1.99186991869919,1.47362755651238,1.89746416758545,1.61033369214209,1.691,1.99281609195402,1.43383356070941,1.18340611353712,1.69565217391304,3.17315923105005,2.20892274211099,1.76404494382022,48.014,2.278,1.526,2.003003003003,1.391,3.177,14,2.14164004259851,4,3.501
22,Romania,0.811,11,2.4560327198364,1.94908350305499,1.04088050314465,1.43216630196937,1.83561643835616,1.84529702970297,1.60377358490566,1.36418511066398,1.58492462311558,1.79317476732161,1.86210418794688,1.51724137931034,1.63891779396462,2.02845528455285,3.15440414507772,1.81607929515419,2.43322818086225,1.91277890466531,2.52927927927928,3.05032822757112,1.76848874598071,1.79978354978355,2,2.11488862837046,2.23284589426322,2.29411764705882,2.04746136865342,1.55309218203034,1.85290889132821,1.6635838150289,2.66736621196222,2.72981700753498,1.73353909465021,1.96251266464032,1.31270010672359,1.89229024943311,1.58505747126437,1.75149700598802,1.94460227272727,1.99899295065458,1.47080291970803,1.46822742474916,3.01000363108388,2.05228758169935,2.39580764488286,52.2335329341317,2.4015984015984,1.60978043912176,1.95295295295295,1.38622754491018,3.22554890219561,14,2.22998986828774,3,4.05888223552894
23,Sweden,0.933,12.4,2.15175879396985,1.53629032258065,1.0974358974359,1.90276356192426,1.65274725274725,1.81748633879781,1.71243523316062,1.60965794768612,1.66766766766767,1.71241170534813,1.71715145436309,1.63709677419355,1.85388601036269,1.50520833333333,2.23625254582485,1.52312435765673,2.20470829068577,1.35383064516129,2.07991587802313,2.81457663451233,1.52222222222222,1.53022269353128,1.83580508474576,1.92650334075724,2.1652719665272,2.25536480686695,1.68900523560209,1.81808510638298,1.92221084953941,1.50110619469027,2.94444444444444,2.07826086956522,1.37183383991895,1.983,1.2574358974359,1.98343685300207,1.60103626943005,1.688,1.97496318114875,1.61686991869919,1.22920203735144,1.4,3.20105442176837,2.20918367346939,1.82314410480349,53.742,2.423,1.483,2.43245967741935,1.41741741741742,3.17,15,1.4974924774323,4,3.353
24,Greece,0.87,10.8,2.7359437751004,2.15096251266464,1.0162932790224,1.80411255411255,1.60528992878942,1.89949109414758,1.83283582089552,1.251,1.33066132264529,1.72052845528455,1.79355488418933,1.31381733021077,1.77540650406504,2.24924623115578,3.35677879714577,1.88923076923077,3.30010277492292,1.85671342685371,2.98381502890173,3.11272321428571,1.89395546129374,1.98814655172414,2.15860517435321,2.48119325551232,2.37528604118993,2.6622864651774,1.48577449947313,1.80194805194805,1.90276243093923,1.71428571428571,2.98165137614679,2.64367816091954,1.8052738336714,1.97389558232932,1.31540847983454,1.77542372881356,1.64502617801047,1.647,1.98897637795276,1.97771023302938,1.84427284427284,1.45700245700246,2.84006166122851,1.87704026115343,1.64491150442478,50.665,2.36947791164659,1.539,1.94494494494494,1.65,3.292,16,2.484,4,3.747
25,Denmark,0.929,12.6,2.029,1.494,1.025,1.81345565749235,1.68775100401606,1.52192066805846,1.271714922049,1.549,1.69469469469469,1.691,1.71471471471471,1.64609053497942,1.9105527638191,1.53993933265925,2.19578313253012,1.48230535894843,2.22668004012036,1.29429429429429,2.01513622603431,2.45816326530612,1.432,1.72845691382766,1.6563126252505,1.96878147029204,1.956,2.17853560682046,1.25977933801404,1.89078156312625,1.93781344032096,1.42622950819672,2.98996990972919,1.95383001049318,1.31808943089431,1.958,1.27063740856844,1.9390756302521,1.60983263598326,1.706,1.97142857142857,1.74643584521385,1.2909604519774,1.22842639593909,3.24124124124124,2.24324324324324,1.37788944723618,49.861,2.326,1.506,2.17019133937563,1.48797595190381,3.069,15,1.46385542168675,4,3.428
26,Iran,0.798,9.8,2.43017329255861,2.16582914572864,1.06878850102669,1.6725755995829,1.84891304347826,1.84072022160665,1.59158415841584,1.445,1.66467065868263,1.85314685314685,1.94322709163347,1.63035495716034,1.71428571428571,1.82969885773624,2.14847161572052,1.51532349602724,2.34634146341463,1.80455015511892,2.18015963511973,2.19031531531532,1.61226993865031,1.5363748458693,1.88571428571429,2.11675126903553,2.14210526315789,2.27079646017699,1.82869855394883,1.71474019088017,1.91789473684211,1.40207373271889,2.74409044193217,1.77601809954751,1.69733924611973,1.93706293706294,1.2062298603652,1.8669623059867,1.51075268817204,1.80026281208936,1.99677419354839,2,1.24735729386892,1.51123595505618,3.20057400573678,2.18081180811808,2.04739884393064,41.1671641791045,2.06081754735793,1.5134328358209,2.03880597014925,1.31840796019901,3.22885572139303,13,2.45345345345345,3,4.16019900497512
28,Singapore,0.932,11.5,2.3363453815261,2.12575452716298,1.02464065708419,1.87956989247312,1.97040816326531,1.96149732620321,1.69464544138929,1.49149149149149,1.55310621242485,1.64729867482161,1.7606490872211,1.72739361702128,1.96849593495935,2.01944728761515,1.96533613445378,2.14466130884041,2.4627539503386,1.55432595573441,2.33519553072626,2.65783664459161,1.80301399354144,1.83243243243243,1.91533180778032,2.01674641148325,2.034924330617,2.08561236623068,1.63100436681223,1.88659793814433,1.9625550660793,1.39273153575615,2.93353474320242,1.60123966942149,1.51266464032421,1.88493723849372,1.62574493444577,1.82530120481928,1.8854415274463,1.551,1.9748427672956,1.96963562753036,1.28515625,1.76162790697674,3.02418375094989,2.06492027334852,1.67840375586854,43.226,2.117,1.486,2.21021021021021,2,3.234,11,1.68591691995947,4,2.69
29,Japan,0.909,12.8,2.73326673326673,2.214,1.07510288065844,1.8146186440678,1.80688935281837,1.90345528455285,1.31689401888772,1.31931931931932,1.64935064935065,1.55825734549139,1.8048048048048,1.50481927710843,1.89112050739958,1.96897621509824,2.56503198294243,1.88141025641026,2.53347732181425,1.81256332320162,2.25660792951542,2.57683486238532,1.89039665970772,1.95273899033298,2.01511879049676,1.9185667752443,2.0031847133758,1.83618843683084,1.82976445396146,1.67462039045553,1.92893923789907,1.94927536231884,2.55974842767296,2.26979166666667,1.84716599190283,1.94205794205794,2.13930885529158,2.65689467969598,2.27292576419214,1.69820717131474,1.92319749216301,1.32962588473205,1.2801724137931,1.24,3.04434585943006,2.03966597077244,2.10783200908059,55.5677290836653,2.53140578265204,1.4691235059761,2.18875502008032,1.40280561122244,3.15239043824701,10,1.82038345105954,4,3.18027888446215
30,China,0.752,7.8,2.90900900900901,2.93690658499234,1.07278582930757,1.65403859899929,1.72073170731707,1.78805175038052,1.40576323987539,1.28651685393258,1.39959373186303,1.75329341317365,1.81104907434617,1.73458621826574,1.81297134238311,1.68196248196248,NA,1.63063063063063,2.04810753448886,1.86585001493875,2.05771954674221,1.92069632495164,1.69858712715856,1.81069669247009,1.83436928702011,1.89673255344897,1.96101507907319,2.03364036844213,1.40423514538559,1.85854430379747,1.9562874251497,1.24026845637584,2.79353624097898,1.83499688084841,1.82625954198473,1.90205011389522,1.42419406319821,1.83251553810926,1.67127344521224,1.81638805152096,1.89668927004388,NA,NA,NA,3.17474566127899,2.17881508078995,1.50289410963568,46.4853384488901,2.26905089408528,1.53110441216772,1.37506879471657,1.22718553028227,2.90326116744314,10,2.260663507109,3,3.3548917511647
31,India,0.64,6.4,2.72054698457223,2.51803852889667,1.21562245728234,1.76114922813036,1.77507105156313,1.66494603472548,1.27895694360218,1.14958448753463,1.24723374827109,1.38698390482855,1.53113175094599,1.61393442622951,1.88602442333786,1.80749916303984,1.88415672913118,1.68424855491329,1.98303861421869,1.41087613293051,2.09642591213701,2.74095022624434,1.87995634776282,1.84942228848304,2.01740446462353,2.02602952602953,2.01949756280465,2.03963062716429,1.69895287958115,1.75038109756098,1.8726213592233,1.39767721265519,2.73312883435583,1.75283993115318,1.66106346483705,1.91324974584886,1.14003724394786,1.18035245594301,1.1804143126177,1.87905236907731,1.92485846628924,2,1.19683794466403,1.5748031496063,3.07978000247201,2.0845383759733,1.88081861958266,38.183,1.91633333333333,1.42633333333333,1.46811352253756,1.12666666666667,3.13233333333333,12,2.3494623655914,2,3.606
32,Venezuela,0.761,10.3,2.82547642928786,2.20080321285141,1.06788247213779,1.62680412371134,1.79589743589744,1.81400437636761,1.44360902255639,1.28442211055276,1.53907815631263,1.85222672064777,1.9049049049049,1.43105446118192,1.48626653102747,2.43373493975904,2.99591836734694,2.37017726798749,2.50974358974359,2.08625877632899,2.62987012987013,3.13761467889908,1.99684542586751,1.95454545454545,2.2465016146394,2.39739413680782,2.29171038824764,2.38354700854701,2.13451511991658,1.62962962962963,1.84842105263158,1.42697881828317,2.72063492063492,2.4860103626943,2.05731832139202,1.90070210631896,1.07572383073497,1.31644144144144,1.25896860986547,1.747,1.97398843930636,1.95005313496281,1.3936170212766,1.82352941176471,2.74749999999687,1.825,2.33116178067318,42.083,2.036,1.632,1.87787787787788,1.419,NA,8,2.60383064516129,3,3.707
33,Brazil,0.759,7.8,3.04120603015075,2.36097067745197,1.04892966360856,1.59811122770199,1.79852320675105,1.70843989769821,1.21412803532009,1.17635270541082,1.37111334002006,1.66767676767677,1.79090909090909,1.62473347547974,1.63664278403275,2.48678861788618,3.43421052631579,2.33823529411765,2.50670794633643,2.07452165156093,2.4364012409514,3.39318885448916,2.18474758324382,2.1468085106383,2.15466101694915,2.46726862302483,2.1784188034188,2.45536723163842,2.17281348788198,1.56806002143623,1.8169014084507,1.62698412698413,2.55205047318612,2.25833333333333,2.09690721649485,1.95090180360721,1.18220338983051,1.63870967741935,1.62403528114664,1.743,1.96732954545455,1.95715778474399,1.47156398104265,1.88115942028986,2.74808570424974,1.81032665964173,2.4742041712404,44.619,2.16716716716717,1.559,1.6355421686747,1.522,3.087,8,2.24797570850202,3,3.84
34,Mexico,0.774,8.6,2.82945736434109,2.05523255813953,1.16388616290481,1.61693548387097,1.77386934673367,1.81072210065646,1.50546448087432,1.2906976744186,1.45736434108527,1.74066797642436,1.83949416342412,1.34375,1.71917808219178,2.31671554252199,2.95980392156863,2.12925851703407,2.48821218074656,1.83381924198251,2.67748478701826,3.30234833659491,2.03476482617587,2.02112676056338,2.18867924528302,2.25152749490835,2.27018943170489,2.35728744939271,2.1105476673428,1.68559837728195,1.83116883116883,1.36079249217935,2.82982982982983,2.0809756097561,1.88269794721408,1.92919495635306,1.14733542319749,1.45493107104984,1.42088607594937,1.62379110251451,1.97491638795987,1.93871297242084,1.41394825646794,1.64615384615385,2.82493425378008,1.85009861932939,2.26343519494204,39.2088974854932,1.89417475728155,1.59574468085106,1.9100580270793,1.47582205029014,3.11798839458414,6,2.27405247813411,3,3.30077369439072
35,Nigeria,0.532,2,2.72396359959555,2.3420523138833,1.03430353430353,1.64325529542921,1.82298136645963,1.81380065717415,1.50996015936255,1.31079717457114,1.39738430583501,1.87794871794872,1.89616935483871,1.69293163383546,1.77442094662638,2.22278225806452,2.71181262729124,2.08540540540541,2.26293558606125,1.90763052208835,2.20233918128655,2.43446852425181,1.95329087048832,1.92299578059072,2.01923076923077,2.12402234636872,1.94297782470961,2.07062780269058,1.67487179487179,1.85952133194589,1.95715778474399,1.18100558659218,2.93535353535354,1.95528455284553,1.77263581488934,1.83333333333333,1.17375455650061,1.36319018404908,1.72705018359853,1.467,1.95047169811321,2,1.29694323144105,1.98809523809524,2.97953986652792,2.00948366701791,1.72602739726027,32.435,1.60201005025126,1.387,1.87,1.327,3.386,5,2.47082494969819,2,2.985
36,Kenya,0.59,6.5,2.35010060362173,2.37979797979798,1.09937888198758,1.74474789915966,1.95736040609137,1.78146453089245,1.26815642458101,1.43486973947896,1.62124248496994,1.89568706118355,1.91591591591592,1.71911298838437,1.74288617886179,2.14803625377644,2.25612244897959,2.1696335078534,2.0521472392638,1.92222222222222,2.27234927234927,2.97344228804903,2.03644158628081,2.10883620689655,2.15824915824916,2.27738927738928,2.16409691629956,2.29391891891892,1.82268041237113,1.80510204081633,1.92973523421589,1.26583592938733,2.94624746450304,1.875,1.89451913133402,1.91391391391391,1.14270032930845,1.36434108527132,1.48337028824834,1.618,1.97363796133568,1.99899193548387,1.50259605399792,1.88444444444444,2.82590404583136,1.84854994629431,1.87538940809969,32.667,1.55521783181358,1.498,1.77354709418838,1.192,3.164,1,2.47575757575758,2,2.851
37,Tanzania,0.538,5.8,2.89340101522843,2.52028397565923,1.10455486542443,1.73482428115016,1.87920168067227,1.47513812154696,1.10277324632953,1.177,1.37037037037037,1.87223340040241,1.91683366733467,1.61744186046512,1.80392156862745,1.83417593528817,1.50836820083682,1.70967741935484,1.66980146290491,1.55112474437628,2.19662921348315,3.42448979591837,1.61738148984199,1.66336633663366,1.74942263279446,1.82125603864734,1.81392694063927,1.87254901960784,1.65828092243187,1.79050567595459,1.91762252346194,1.23491379310345,2.82441977800202,1.52092050209205,1.52861602497399,1.93693693693694,1.0813704496788,1.20258620689655,1.31704668838219,1.741,1.97826086956522,1.993,1.28854166666667,1.89230769230769,3.25084434654846,2.26982378854626,1.79552715654952,36.452,1.79718875502008,1.573,1.331,1.244,3.223,1,2.35140562248996,1,3.201
38,Israel,0.903,13,2.51996007984032,1.62189054726368,1.04610655737705,1.85892116182573,1.84284284284284,1.78163265306122,1.62121212121212,1.40357852882704,1.51391650099404,1.66975308641975,1.72375127420999,1.53931339977852,1.82030456852792,2.00802407221665,2.28386454183267,1.79474216380182,2.53353353353353,1.62786069651741,2.17777777777778,2.17223382045929,1.77935222672065,1.82634730538922,1.71906693711968,1.89968976215098,2.06281661600811,2.07445708376422,1.61987704918033,1.82295081967213,1.90631578947368,1.75354416575791,2.59465020576132,1.91867469879518,1.68227091633466,1.98910891089109,1.3468085106383,1.80413492927095,1.61407249466951,1.93146853146853,1.97072419106317,1.9740777666999,1.75614973262032,1.44463087248322,3.1388331661655,2.16950852557673,1.76829268292683,40.4841584158416,1.97821782178218,1.50594059405941,2.30128840436075,1.62673267326733,3.22574257425743,13,2.06193806193806,4,2.63762376237624
39,Palestinian Territories,0.686,9.1,2.45918367346939,1.94763343403827,1.08376963350785,1.70203644158628,1.97916666666667,1.92866756393001,1.55791962174941,1.35045317220544,1.56770310932798,1.73737373737374,1.81809045226131,1.44393063583815,1.52317198764161,2.07418699186992,2.56043956043956,2.02850061957869,1.99887892376682,2.07833163784334,2.52073732718894,2.05526036131775,1.79434167573449,1.80968096809681,2.04952830188679,2.25960264900662,2.22169249106079,2.41307189542484,1.95087336244541,1.64732650739477,1.79685863874346,1.45164835164835,2.87590486039297,1.9729448491155,1.92443064182195,1.98598598598599,1.03861788617886,1.25952626158599,1.23626943005181,1.85402455661664,1.99189627228525,2,1.4468085106383,1.93963254593176,2.93379844961279,1.96976744186047,2.24324324324324,37.4,1.832,1.635,2.012,1.755,3.101,13,2.40425531914894,2,4.786
40,Ghana,0.592,7.1,2.52093973442288,2.29929221435794,1.04407135362015,1.68187274909964,1.97120708748616,1.90416666666667,1.43316831683168,1.25891946992864,1.37018255578093,1.70744138634047,1.80769230769231,1.69690501600854,1.84088620342397,2.09418837675351,2.13705583756345,1.93884120171674,2.0010395010395,1.70623742454728,2.06380753138075,2.10050251256281,1.89104638619202,1.89445048966268,1.89723756906077,1.92857142857143,1.89793702497286,1.945295404814,1.70910973084886,1.82426778242678,1.92275132275132,1.33477789815818,3.05188199389624,1.80927835051546,1.67938144329897,1.72708757637475,1.18926553672316,1.40798858773181,1.35846372688478,1.459,1.93351800554017,1.99696356275304,1.36078886310905,1.93031358885017,3.08596300326442,2.11099020674646,1.80997876857749,31.787,1.55220883534137,1.433,1.84592145015106,1.64,3.294,5,2.39777327935223,2,3.215
41,Uganda,0.516,6.1,2.51101783840504,2.49586776859504,1.03118503118503,1.45764576457646,1.95168067226891,1.76279650436954,1.35087719298246,1.45197168857432,1.62386248736097,1.93467336683417,1.96690070210632,1.63646170442287,1.56494845360825,1.9645390070922,2.34623655913978,2.07841031149302,1.97881355932203,1.86094069529652,2.24597207303974,3.42455775234131,1.96424702058505,2.03159041394336,2.03707865168539,2.21052631578947,2.0777027027027,2.17886178861789,1.90360169491525,1.79623824451411,1.90918918918919,1.34307359307359,2.81603288797533,1.9105098855359,1.75025906735751,1.84274193548387,1.14988009592326,1.52554744525547,1.70652173913043,1.71,1.97389885807504,2,1.46376811594203,1.77922077922078,2.90735883424809,1.9344262295082,1.95232936078006,32.08,1.57587939698492,1.54,1.61022044088176,1.072,3.251,1,2.71694214876033,1,3.218
42,Benin,0.515,3.6,2.47657142857143,2.65010799136069,1.21666666666667,1.38600451467269,1.72077922077922,1.68901734104046,1.20684931506849,1.42871900826446,1.4979633401222,1.88028895768834,1.90365111561866,1.57239057239057,1.65473684210526,2.64761904761905,2.61444444444444,2.56942823803967,2.54002254791432,2.41017316017316,2.68213457076566,2.7417943107221,2.36484983314794,2.33872832369942,2.52420306965762,2.59753086419753,2.52033492822967,2.55049261083744,2.05306603773585,1.66889632107023,1.8945652173913,1.19358407079646,2.79081015719468,2.29646522234892,2.26351351351351,1.81790437436419,1.29016189290162,1.79145728643216,1.54441624365482,1.646,1.80232558139535,1.99056603773585,1.36277974087161,1.61267605633803,2.49660023446659,1.63774912075029,2.19853836784409,32.873,1.56102564102564,1.342,1.56710393541877,1.289,3.262,5,2.57248677248677,1,3.924
43,Madagascar,0.519,6.1,3.06714876033058,2.67252066115702,1.20833333333333,1.475,1.55954825462012,1.50928961748634,1.07556675062972,1.11065989847716,1.25025227043391,1.8625641025641,1.93434343434343,1.69594594594595,1.71741397288843,2.13483146067416,2.77829638273045,2.46262886597938,2.32312925170068,2.11368421052632,2.35166093928981,2.57158006362672,2.26775320139697,2.24937027707809,2.39696586599241,2.48341836734694,2.32412965186074,2.41813602015113,2.21794871794872,1.53448275862069,1.81361607142857,1.25452488687783,2.52296450939457,2.34093637454982,2.05543237250554,1.84252758274824,1.24224343675418,1.56204379562044,1.36829268292683,1.773,1.93384615384615,1.9234693877551,1.2797619047619,1.87391304347826,2.62056870070859,1.70983810709838,2.55234657039711,36.204,1.799,1.544,1.38916750250752,1.29,3.244,1,2.60467479674797,1,3.19
